Date_and_time, Temp_0, Temp_1, Temp_2, Temp_3, Temp_4, Temp_5, Temp_6, Temp_7, Temp_8, Temp_9, Temp_10, Temp_11, Temp_12, Temp_13, Temp_14, Temp_15

2025-08-16 13:34:42.626, 25.367, 25.505, 25.456, 25.620, 24.835, 24.689, 62.767, 62.767, 25.196, 25.371, 25.320, 25.438, 24.835, 24.689, 62.767, 62.767
2025-08-16 13:34:43.628, 25.369, 25.505, 25.457, 25.621, 24.835, 24.689, 62.767, 62.767, 25.198, 25.371, 25.321, 25.439, 24.835, 24.689, 62.767, 62.767
2025-08-16 13:34:44.629, 25.369, 25.506, 25.457, 25.621, 24.834, 24.691, 62.767, 62.767, 25.198, 25.372, 25.321, 25.439, 24.834, 24.691, 62.767, 62.767
2025-08-16 13:34:45.629, 25.368, 25.506, 25.456, 25.621, 24.834, 24.692, 62.767, 62.767, 25.197, 25.372, 25.320, 25.439, 24.834, 24.692, 62.767, 62.767
2025-08-16 13:34:46.629, 25.367, 25.505, 25.456, 25.621, 24.833, 24.694, 62.767, 62.767, 25.196, 25.371, 25.320, 25.439, 24.833, 24.694, 62.767, 62.767
2025-08-16 13:34:47.630, 25.367, 25.506, 25.456, 25.620, 24.832, 24.696, 62.767, 62.767, 25.196, 25.372, 25.320, 25.438, 24.832, 24.696, 62.767, 62.767
2025-08-16 13:34:48.630, 25.367, 25.505, 25.456, 25.620, 24.832, 24.697, 62.767, 62.767, 25.196, 25.371, 25.320, 25.438, 24.832, 24.697, 62.767, 62.767
2025-08-16 13:34:49.631, 25.367, 25.505, 25.455, 25.620, 24.831, 24.699, 62.767, 62.767, 25.196, 25.371, 25.319, 25.438, 24.831, 24.699, 62.767, 62.767
2025-08-16 13:34:50.631, 25.368, 25.504, 25.456, 25.619, 24.831, 24.700, 62.767, 62.767, 25.197, 25.370, 25.320, 25.437, 24.831, 24.700, 62.767, 62.767
2025-08-16 13:34:51.632, 25.367, 25.505, 25.456, 25.619, 24.830, 24.700, 62.767, 62.767, 25.196, 25.371, 25.320, 25.437, 24.830, 24.700, 62.767, 62.767
2025-08-16 13:34:52.632, 25.367, 25.506, 25.455, 25.619, 24.830, 24.701, 62.767, 62.767, 25.196, 25.372, 25.319, 25.437, 24.830, 24.701, 62.767, 62.767
2025-08-16 13:34:53.633, 25.368, 25.506, 25.454, 25.619, 24.829, 24.700, 62.767, 62.767, 25.197, 25.372, 25.318, 25.437, 24.829, 24.700, 62.767, 62.767
2025-08-16 13:34:54.633, 25.367, 25.504, 25.454, 25.619, 24.829, 24.701, 62.767, 62.767, 25.196, 25.370, 25.318, 25.437, 24.829, 24.701, 62.767, 62.767
2025-08-16 13:34:55.641, 25.367, 25.504, 25.453, 25.618, 24.827, 24.701, 62.767, 62.767, 25.196, 25.370, 25.317, 25.436, 24.827, 24.701, 62.767, 62.767
2025-08-16 13:34:56.642, 25.367, 25.504, 25.453, 25.618, 24.827, 24.702, 62.767, 62.767, 25.196, 25.370, 25.317, 25.436, 24.827, 24.702, 62.767, 62.767
2025-08-16 13:34:57.643, 25.367, 25.503, 25.453, 25.617, 24.826, 24.704, 62.767, 62.767, 25.196, 25.369, 25.317, 25.435, 24.826, 24.704, 62.767, 62.767
2025-08-16 13:34:58.643, 25.367, 25.503, 25.452, 25.616, 24.826, 24.705, 62.767, 62.767, 25.196, 25.369, 25.316, 25.434, 24.826, 24.705, 62.767, 62.767
2025-08-16 13:34:59.644, 25.367, 25.503, 25.452, 25.615, 24.825, 24.707, 62.767, 62.767, 25.196, 25.369, 25.316, 25.433, 24.825, 24.707, 62.767, 62.767
2025-08-16 13:35:00.644, 25.366, 25.503, 25.451, 25.615, 24.825, 24.708, 62.767, 62.767, 25.195, 25.369, 25.315, 25.433, 24.825, 24.708, 62.767, 62.767
2025-08-16 13:35:01.645, 25.365, 25.502, 25.451, 25.615, 24.825, 24.709, 62.767, 62.767, 25.194, 25.368, 25.315, 25.433, 24.825, 24.709, 62.767, 62.767
2025-08-16 13:35:02.646, 25.365, 25.502, 25.450, 25.615, 24.823, 24.711, 62.767, 62.767, 25.194, 25.368, 25.314, 25.433, 24.823, 24.711, 62.767, 62.767
2025-08-16 13:35:03.646, 25.365, 25.502, 25.450, 25.614, 24.822, 24.711, 62.767, 62.767, 25.194, 25.368, 25.314, 25.432, 24.822, 24.711, 62.767, 62.767
2025-08-16 13:35:04.647, 25.365, 25.502, 25.450, 25.613, 24.822, 24.713, 62.767, 62.767, 25.194, 25.368, 25.314, 25.431, 24.822, 24.713, 62.767, 62.767
2025-08-16 13:35:05.647, 25.364, 25.502, 25.450, 25.613, 24.822, 24.714, 62.767, 62.767, 25.193, 25.368, 25.314, 25.431, 24.822, 24.714, 62.767, 62.767
2025-08-16 13:35:06.647, 25.364, 25.501, 25.449, 25.613, 24.822, 24.714, 62.767, 62.767, 25.193, 25.367, 25.313, 25.431, 24.822, 24.714, 62.767, 62.767
2025-08-16 13:35:07.648, 25.363, 25.501, 25.448, 25.613, 24.821, 24.714, 62.767, 62.767, 25.192, 25.367, 25.312, 25.431, 24.821, 24.714, 62.767, 62.767
2025-08-16 13:35:08.648, 25.362, 25.501, 25.447, 25.611, 24.821, 24.713, 62.767, 62.767, 25.191, 25.367, 25.311, 25.429, 24.821, 24.713, 62.767, 62.767
2025-08-16 13:35:09.648, 25.362, 25.501, 25.446, 25.610, 24.820, 24.713, 62.767, 62.767, 25.191, 25.367, 25.310, 25.428, 24.820, 24.713, 62.767, 62.767
2025-08-16 13:35:10.649, 25.362, 25.499, 25.446, 25.610, 24.820, 24.713, 62.767, 62.767, 25.191, 25.365, 25.310, 25.428, 24.820, 24.713, 62.767, 62.767
2025-08-16 13:35:11.649, 25.361, 25.498, 25.445, 25.609, 24.820, 24.712, 62.767, 62.767, 25.190, 25.364, 25.309, 25.427, 24.820, 24.712, 62.767, 62.767
2025-08-16 13:35:12.650, 25.359, 25.498, 25.445, 25.609, 24.820, 24.712, 62.767, 62.767, 25.188, 25.364, 25.309, 25.427, 24.820, 24.712, 62.767, 62.767
2025-08-16 13:35:13.650, 25.359, 25.498, 25.443, 25.607, 24.820, 24.709, 62.767, 62.767, 25.188, 25.364, 25.307, 25.425, 24.820, 24.709, 62.767, 62.767
2025-08-16 13:35:14.650, 25.359, 25.498, 25.443, 25.607, 24.820, 24.708, 62.767, 62.767, 25.188, 25.364, 25.307, 25.425, 24.820, 24.708, 62.767, 62.767
2025-08-16 13:35:15.651, 25.358, 25.497, 25.443, 25.607, 24.818, 24.706, 62.767, 62.767, 25.187, 25.363, 25.307, 25.425, 24.818, 24.706, 62.767, 62.767
2025-08-16 13:35:16.651, 25.358, 25.497, 25.442, 25.606, 24.818, 24.705, 62.767, 62.767, 25.187, 25.363, 25.306, 25.424, 24.818, 24.705, 62.767, 62.767
2025-08-16 13:35:17.651, 25.357, 25.496, 25.440, 25.605, 24.818, 24.704, 62.767, 62.767, 25.186, 25.362, 25.304, 25.423, 24.818, 24.704, 62.767, 62.767
2025-08-16 13:35:18.652, 25.357, 25.495, 25.440, 25.604, 24.818, 24.704, 62.767, 62.767, 25.186, 25.361, 25.304, 25.422, 24.818, 24.704, 62.767, 62.767
2025-08-16 13:35:19.652, 25.356, 25.495, 25.439, 25.604, 24.818, 24.705, 62.767, 62.767, 25.185, 25.361, 25.303, 25.422, 24.818, 24.705, 62.767, 62.767
2025-08-16 13:35:20.653, 25.355, 25.495, 25.438, 25.602, 24.818, 24.705, 62.767, 62.767, 25.184, 25.361, 25.302, 25.420, 24.818, 24.705, 62.767, 62.767
2025-08-16 13:35:21.653, 25.355, 25.493, 25.438, 25.602, 24.817, 24.704, 62.767, 62.767, 25.184, 25.359, 25.302, 25.420, 24.817, 24.704, 62.767, 62.767
2025-08-16 13:35:22.654, 25.354, 25.493, 25.438, 25.602, 24.817, 24.704, 62.767, 62.767, 25.183, 25.359, 25.302, 25.420, 24.817, 24.704, 62.767, 62.767
2025-08-16 13:35:23.654, 25.354, 25.493, 25.437, 25.601, 24.817, 24.704, 62.767, 62.767, 25.183, 25.359, 25.301, 25.419, 24.817, 24.704, 62.767, 62.767
2025-08-16 13:35:24.655, 25.353, 25.493, 25.436, 25.601, 24.816, 24.704, 62.767, 62.767, 25.182, 25.359, 25.300, 25.419, 24.816, 24.704, 62.767, 62.767
2025-08-16 13:35:25.655, 25.353, 25.493, 25.435, 25.601, 24.816, 24.704, 62.767, 62.767, 25.182, 25.359, 25.299, 25.419, 24.816, 24.704, 62.767, 62.767
2025-08-16 13:35:26.655, 25.352, 25.492, 25.434, 25.600, 24.816, 24.705, 62.767, 62.767, 25.181, 25.358, 25.298, 25.418, 24.816, 24.705, 62.767, 62.767
2025-08-16 13:35:27.656, 25.352, 25.490, 25.434, 25.599, 24.815, 24.705, 62.767, 62.767, 25.181, 25.356, 25.298, 25.417, 24.815, 24.705, 62.767, 62.767
2025-08-16 13:35:28.657, 25.350, 25.490, 25.434, 25.597, 24.815, 24.704, 62.767, 62.767, 25.179, 25.356, 25.298, 25.415, 24.815, 24.704, 62.767, 62.767
2025-08-16 13:35:29.657, 25.349, 25.489, 25.433, 25.596, 24.813, 24.705, 62.767, 62.767, 25.178, 25.355, 25.297, 25.414, 24.813, 24.705, 62.767, 62.767
2025-08-16 13:35:30.657, 25.348, 25.489, 25.432, 25.595, 24.813, 24.706, 62.767, 62.767, 25.177, 25.355, 25.296, 25.413, 24.813, 24.706, 62.767, 62.767
2025-08-16 13:35:31.658, 25.347, 25.488, 25.431, 25.594, 24.812, 24.706, 62.767, 62.767, 25.176, 25.354, 25.295, 25.412, 24.812, 24.706, 62.767, 62.767
2025-08-16 13:35:32.658, 25.345, 25.487, 25.429, 25.593, 24.812, 24.706, 62.767, 62.767, 25.174, 25.353, 25.293, 25.411, 24.812, 24.706, 62.767, 62.767
2025-08-16 13:35:33.659, 25.345, 25.487, 25.428, 25.592, 24.812, 24.708, 62.767, 62.767, 25.174, 25.353, 25.292, 25.410, 24.812, 24.708, 62.767, 62.767
2025-08-16 13:35:34.659, 25.344, 25.485, 25.427, 25.591, 24.811, 24.709, 62.767, 62.767, 25.173, 25.351, 25.291, 25.409, 24.811, 24.709, 62.767, 62.767
2025-08-16 13:35:35.659, 25.343, 25.485, 25.426, 25.591, 24.811, 24.709, 62.767, 62.767, 25.172, 25.351, 25.290, 25.409, 24.811, 24.709, 62.767, 62.767
2025-08-16 13:35:36.660, 25.342, 25.484, 25.425, 25.590, 24.811, 24.709, 62.767, 62.767, 25.171, 25.350, 25.289, 25.408, 24.811, 24.709, 62.767, 62.767
2025-08-16 13:35:37.660, 25.341, 25.483, 25.424, 25.589, 24.811, 24.709, 62.767, 62.767, 25.170, 25.349, 25.288, 25.407, 24.811, 24.709, 62.767, 62.767
2025-08-16 13:35:38.661, 25.340, 25.482, 25.423, 25.587, 24.809, 24.710, 62.767, 62.767, 25.169, 25.348, 25.287, 25.405, 24.809, 24.710, 62.767, 62.767
2025-08-16 13:35:39.662, 25.339, 25.481, 25.422, 25.587, 24.809, 24.710, 62.767, 62.767, 25.168, 25.347, 25.286, 25.405, 24.809, 24.710, 62.767, 62.767
2025-08-16 13:35:40.662, 25.338, 25.481, 25.420, 25.586, 24.808, 24.711, 62.767, 62.767, 25.167, 25.347, 25.284, 25.404, 24.808, 24.711, 62.767, 62.767
2025-08-16 13:35:41.663, 25.338, 25.481, 25.420, 25.584, 24.808, 24.711, 62.767, 62.767, 25.167, 25.347, 25.284, 25.402, 24.808, 24.711, 62.767, 62.767
2025-08-16 13:35:42.670, 25.337, 25.480, 25.418, 25.582, 24.807, 24.712, 62.767, 62.767, 25.166, 25.346, 25.282, 25.400, 24.807, 24.712, 62.767, 62.767
2025-08-16 13:35:43.671, 25.335, 25.479, 25.417, 25.582, 24.807, 24.712, 62.767, 62.767, 25.164, 25.345, 25.281, 25.400, 24.807, 24.712, 62.767, 62.767
2025-08-16 13:35:44.672, 25.335, 25.477, 25.415, 25.581, 24.807, 24.711, 62.767, 62.767, 25.164, 25.343, 25.279, 25.399, 24.807, 24.711, 62.767, 62.767
2025-08-16 13:35:45.672, 25.334, 25.476, 25.414, 25.580, 24.807, 24.710, 62.767, 62.767, 25.163, 25.342, 25.278, 25.398, 24.807, 24.710, 62.767, 62.767
2025-08-16 13:35:46.673, 25.333, 25.475, 25.413, 25.578, 24.807, 24.710, 62.767, 62.767, 25.162, 25.341, 25.277, 25.396, 24.807, 24.710, 62.767, 62.767
2025-08-16 13:35:47.673, 25.331, 25.474, 25.411, 25.577, 24.806, 24.710, 62.767, 62.767, 25.160, 25.340, 25.275, 25.395, 24.806, 24.710, 62.767, 62.767
2025-08-16 13:35:48.674, 25.330, 25.473, 25.411, 25.576, 24.806, 24.709, 62.767, 62.767, 25.159, 25.339, 25.275, 25.394, 24.806, 24.709, 62.767, 62.767
2025-08-16 13:35:49.674, 25.330, 25.472, 25.410, 25.574, 24.806, 24.709, 62.767, 62.767, 25.159, 25.338, 25.274, 25.392, 24.806, 24.709, 62.767, 62.767
2025-08-16 13:35:50.674, 25.328, 25.471, 25.409, 25.573, 24.805, 24.709, 62.767, 62.767, 25.157, 25.337, 25.273, 25.391, 24.805, 24.709, 62.767, 62.767
2025-08-16 13:35:51.674, 25.326, 25.470, 25.406, 25.571, 24.805, 24.710, 62.767, 62.767, 25.155, 25.336, 25.270, 25.389, 24.805, 24.710, 62.767, 62.767
2025-08-16 13:35:52.675, 25.325, 25.470, 25.405, 25.569, 24.804, 24.710, 62.767, 62.767, 25.154, 25.336, 25.269, 25.387, 24.804, 24.710, 62.767, 62.767
2025-08-16 13:35:53.675, 25.325, 25.469, 25.404, 25.568, 24.804, 24.710, 62.767, 62.767, 25.154, 25.335, 25.268, 25.386, 24.804, 24.710, 62.767, 62.767
2025-08-16 13:35:54.676, 25.324, 25.467, 25.403, 25.567, 24.803, 24.711, 62.767, 62.767, 25.153, 25.333, 25.267, 25.385, 24.803, 24.711, 62.767, 62.767
2025-08-16 13:35:55.676, 25.322, 25.466, 25.402, 25.565, 24.803, 24.711, 62.767, 62.767, 25.151, 25.332, 25.266, 25.383, 24.803, 24.711, 62.767, 62.767
2025-08-16 13:35:56.677, 25.320, 25.465, 25.399, 25.564, 24.803, 24.713, 62.767, 62.767, 25.149, 25.331, 25.263, 25.382, 24.803, 24.713, 62.767, 62.767
2025-08-16 13:35:57.677, 25.319, 25.463, 25.397, 25.563, 24.803, 24.713, 62.767, 62.767, 25.148, 25.329, 25.261, 25.381, 24.803, 24.713, 62.767, 62.767
2025-08-16 13:35:58.677, 25.316, 25.462, 25.396, 25.560, 24.803, 24.714, 62.767, 62.767, 25.145, 25.328, 25.260, 25.378, 24.803, 24.714, 62.767, 62.767
2025-08-16 13:35:59.678, 25.315, 25.461, 25.394, 25.558, 24.802, 24.714, 62.767, 62.767, 25.144, 25.327, 25.258, 25.376, 24.802, 24.714, 62.767, 62.767
2025-08-16 13:36:00.678, 25.313, 25.460, 25.392, 25.557, 24.802, 24.714, 62.767, 62.767, 25.142, 25.326, 25.256, 25.375, 24.802, 24.714, 62.767, 62.767
2025-08-16 13:36:01.679, 25.311, 25.457, 25.391, 25.554, 24.802, 24.713, 62.767, 62.767, 25.140, 25.323, 25.255, 25.372, 24.802, 24.713, 62.767, 62.767
2025-08-16 13:36:02.679, 25.309, 25.456, 25.389, 25.553, 24.801, 24.711, 62.767, 62.767, 25.138, 25.322, 25.253, 25.371, 24.801, 24.711, 62.767, 62.767
2025-08-16 13:36:03.679, 25.308, 25.455, 25.387, 25.550, 24.801, 24.710, 62.767, 62.767, 25.137, 25.321, 25.251, 25.368, 24.801, 24.710, 62.767, 62.767
2025-08-16 13:36:04.680, 25.307, 25.453, 25.385, 25.550, 24.799, 24.710, 62.767, 62.767, 25.136, 25.319, 25.249, 25.368, 24.799, 24.710, 62.767, 62.767
2025-08-16 13:36:05.680, 25.305, 25.452, 25.383, 25.548, 24.799, 24.710, 62.767, 62.767, 25.134, 25.318, 25.247, 25.366, 24.799, 24.710, 62.767, 62.767
2025-08-16 13:36:06.680, 25.302, 25.450, 25.381, 25.545, 24.799, 24.710, 62.767, 62.767, 25.131, 25.316, 25.245, 25.363, 24.799, 24.710, 62.767, 62.767
2025-08-16 13:36:07.681, 25.299, 25.448, 25.380, 25.543, 24.799, 24.710, 62.767, 62.767, 25.128, 25.314, 25.244, 25.361, 24.799, 24.710, 62.767, 62.767
2025-08-16 13:36:08.681, 25.298, 25.446, 25.377, 25.541, 24.798, 24.710, 62.767, 62.767, 25.127, 25.312, 25.241, 25.359, 24.798, 24.710, 62.767, 62.767
2025-08-16 13:36:09.682, 25.298, 25.445, 25.376, 25.541, 24.798, 24.710, 62.767, 62.767, 25.127, 25.311, 25.240, 25.359, 24.798, 24.710, 62.767, 62.767
2025-08-16 13:36:10.682, 25.296, 25.443, 25.375, 25.540, 24.797, 24.711, 62.767, 62.767, 25.125, 25.309, 25.239, 25.358, 24.797, 24.711, 62.767, 62.767
2025-08-16 13:36:11.682, 25.294, 25.442, 25.373, 25.538, 24.797, 24.711, 62.767, 62.767, 25.123, 25.308, 25.237, 25.356, 24.797, 24.711, 62.767, 62.767
2025-08-16 13:36:12.683, 25.292, 25.439, 25.371, 25.536, 24.797, 24.711, 62.767, 62.767, 25.121, 25.305, 25.235, 25.354, 24.797, 24.711, 62.767, 62.767
2025-08-16 13:36:13.683, 25.289, 25.438, 25.369, 25.534, 24.797, 24.711, 62.767, 62.767, 25.118, 25.304, 25.233, 25.352, 24.797, 24.711, 62.767, 62.767
2025-08-16 13:36:14.684, 25.288, 25.436, 25.367, 25.531, 24.796, 24.712, 62.767, 62.767, 25.117, 25.302, 25.231, 25.349, 24.796, 24.712, 62.767, 62.767
2025-08-16 13:36:15.684, 25.286, 25.433, 25.364, 25.529, 24.795, 24.713, 62.767, 62.767, 25.115, 25.299, 25.228, 25.347, 24.795, 24.713, 62.767, 62.767
2025-08-16 13:36:16.685, 25.284, 25.432, 25.363, 25.527, 24.795, 24.713, 62.767, 62.767, 25.113, 25.298, 25.227, 25.345, 24.795, 24.713, 62.767, 62.767
2025-08-16 13:36:17.685, 25.281, 25.431, 25.361, 25.525, 24.794, 24.712, 62.767, 62.767, 25.110, 25.297, 25.225, 25.343, 24.794, 24.712, 62.767, 62.767
2025-08-16 13:36:18.685, 25.279, 25.429, 25.358, 25.523, 24.793, 24.712, 62.767, 62.767, 25.108, 25.295, 25.222, 25.341, 24.793, 24.712, 62.767, 62.767
2025-08-16 13:36:19.686, 25.278, 25.428, 25.357, 25.521, 24.793, 24.710, 62.767, 62.767, 25.107, 25.294, 25.221, 25.339, 24.793, 24.710, 62.767, 62.767
2025-08-16 13:36:20.687, 25.277, 25.426, 25.355, 25.520, 24.793, 24.710, 62.767, 62.767, 25.106, 25.292, 25.219, 25.338, 24.793, 24.710, 62.767, 62.767
2025-08-16 13:36:21.687, 25.275, 25.424, 25.353, 25.518, 24.792, 24.711, 62.767, 62.767, 25.104, 25.290, 25.217, 25.336, 24.792, 24.711, 62.767, 62.767
2025-08-16 13:36:22.687, 25.274, 25.423, 25.352, 25.516, 24.792, 24.712, 62.767, 62.767, 25.103, 25.289, 25.216, 25.334, 24.792, 24.712, 62.767, 62.767
2025-08-16 13:36:23.688, 25.271, 25.421, 25.349, 25.513, 24.792, 24.713, 62.767, 62.767, 25.100, 25.287, 25.213, 25.331, 24.792, 24.713, 62.767, 62.767
2025-08-16 13:36:24.688, 25.268, 25.419, 25.347, 25.511, 24.791, 24.713, 62.767, 62.767, 25.097, 25.285, 25.211, 25.329, 24.791, 24.713, 62.767, 62.767
2025-08-16 13:36:25.689, 25.266, 25.417, 25.344, 25.509, 24.791, 24.713, 62.767, 62.767, 25.095, 25.283, 25.208, 25.327, 24.791, 24.713, 62.767, 62.767
2025-08-16 13:36:26.689, 25.264, 25.415, 25.343, 25.507, 24.791, 24.711, 62.767, 62.767, 25.093, 25.281, 25.207, 25.325, 24.791, 24.711, 62.767, 62.767
2025-08-16 13:36:27.690, 25.263, 25.413, 25.340, 25.504, 24.790, 24.711, 62.767, 62.767, 25.092, 25.279, 25.204, 25.322, 24.790, 24.711, 62.767, 62.767
2025-08-16 13:36:28.690, 25.261, 25.411, 25.338, 25.502, 24.790, 24.713, 62.767, 62.767, 25.090, 25.277, 25.202, 25.320, 24.790, 24.713, 62.767, 62.767
2025-08-16 13:36:29.691, 25.258, 25.408, 25.334, 25.498, 24.789, 24.714, 62.767, 62.767, 25.087, 25.274, 25.198, 25.316, 24.789, 24.714, 62.767, 62.767
2025-08-16 13:36:30.691, 25.256, 25.406, 25.331, 25.496, 24.789, 24.714, 62.767, 62.767, 25.085, 25.272, 25.195, 25.314, 24.789, 24.714, 62.767, 62.767
2025-08-16 13:36:31.691, 25.254, 25.404, 25.329, 25.493, 24.789, 24.714, 62.767, 62.767, 25.083, 25.270, 25.193, 25.311, 24.789, 24.714, 62.767, 62.767
2025-08-16 13:36:32.692, 25.251, 25.403, 25.326, 25.490, 24.789, 24.714, 62.767, 62.767, 25.080, 25.269, 25.190, 25.308, 24.789, 24.714, 62.767, 62.767
2025-08-16 13:36:33.692, 25.249, 25.401, 25.325, 25.489, 24.789, 24.714, 62.767, 62.767, 25.078, 25.267, 25.189, 25.307, 24.789, 24.714, 62.767, 62.767
2025-08-16 13:36:34.693, 25.246, 25.399, 25.322, 25.487, 24.789, 24.714, 62.767, 62.767, 25.075, 25.265, 25.186, 25.305, 24.789, 24.714, 62.767, 62.767
2025-08-16 13:36:35.693, 25.243, 25.396, 25.320, 25.485, 24.788, 24.715, 62.767, 62.767, 25.072, 25.262, 25.184, 25.303, 24.788, 24.715, 62.767, 62.767
2025-08-16 13:36:36.693, 25.241, 25.394, 25.317, 25.483, 24.788, 24.715, 62.767, 62.767, 25.070, 25.260, 25.181, 25.301, 24.788, 24.715, 62.767, 62.767
2025-08-16 13:36:37.694, 25.238, 25.392, 25.315, 25.479, 24.787, 24.714, 62.767, 62.767, 25.067, 25.258, 25.179, 25.297, 24.787, 24.714, 62.767, 62.767
2025-08-16 13:36:38.694, 25.236, 25.391, 25.312, 25.477, 24.787, 24.715, 62.767, 62.767, 25.065, 25.257, 25.176, 25.295, 24.787, 24.715, 62.767, 62.767
2025-08-16 13:36:39.694, 25.234, 25.388, 25.309, 25.475, 24.787, 24.715, 62.767, 62.767, 25.063, 25.254, 25.173, 25.293, 24.787, 24.715, 62.767, 62.767
2025-08-16 13:36:40.695, 25.232, 25.386, 25.307, 25.472, 24.787, 24.715, 62.767, 62.767, 25.061, 25.252, 25.171, 25.290, 24.787, 24.715, 62.767, 62.767
2025-08-16 13:36:41.695, 25.229, 25.384, 25.305, 25.470, 24.785, 24.715, 62.767, 62.767, 25.058, 25.250, 25.169, 25.288, 24.785, 24.715, 62.767, 62.767
2025-08-16 13:36:42.695, 25.228, 25.381, 25.302, 25.467, 24.785, 24.717, 62.767, 62.767, 25.057, 25.247, 25.166, 25.285, 24.785, 24.717, 62.767, 62.767
2025-08-16 13:36:43.696, 25.226, 25.379, 25.301, 25.465, 24.785, 24.716, 62.767, 62.767, 25.055, 25.245, 25.165, 25.283, 24.785, 24.716, 62.767, 62.767
2025-08-16 13:36:44.696, 25.223, 25.377, 25.298, 25.463, 24.785, 24.715, 62.767, 62.767, 25.052, 25.243, 25.162, 25.281, 24.785, 24.715, 62.767, 62.767
2025-08-16 13:36:45.697, 25.221, 25.375, 25.296, 25.461, 24.784, 24.715, 62.767, 62.767, 25.050, 25.241, 25.160, 25.279, 24.784, 24.715, 62.767, 62.767
2025-08-16 13:36:46.697, 25.219, 25.373, 25.294, 25.459, 24.785, 24.717, 62.767, 62.767, 25.048, 25.239, 25.158, 25.277, 24.785, 24.717, 62.767, 62.767
2025-08-16 13:36:47.698, 25.218, 25.371, 25.293, 25.456, 24.784, 24.718, 62.767, 62.767, 25.047, 25.237, 25.157, 25.274, 24.784, 24.718, 62.767, 62.767
2025-08-16 13:36:48.698, 25.215, 25.368, 25.291, 25.455, 24.784, 24.719, 62.767, 62.767, 25.044, 25.234, 25.155, 25.273, 24.784, 24.719, 62.767, 62.767
2025-08-16 13:36:49.699, 25.213, 25.366, 25.288, 25.453, 24.783, 24.721, 62.767, 62.767, 25.042, 25.232, 25.152, 25.271, 24.783, 24.721, 62.767, 62.767
2025-08-16 13:36:50.699, 25.212, 25.365, 25.285, 25.451, 24.783, 24.722, 62.767, 62.767, 25.041, 25.231, 25.149, 25.269, 24.783, 24.722, 62.767, 62.767
2025-08-16 13:36:51.699, 25.209, 25.363, 25.283, 25.448, 24.783, 24.722, 62.767, 62.767, 25.038, 25.229, 25.147, 25.266, 24.783, 24.722, 62.767, 62.767
2025-08-16 13:36:52.700, 25.207, 25.361, 25.281, 25.446, 24.783, 24.722, 62.767, 62.767, 25.036, 25.227, 25.145, 25.264, 24.783, 24.722, 62.767, 62.767
2025-08-16 13:36:53.701, 25.204, 25.358, 25.278, 25.442, 24.783, 24.723, 62.767, 62.767, 25.033, 25.224, 25.142, 25.260, 24.783, 24.723, 62.767, 62.767
2025-08-16 13:36:54.701, 25.201, 25.355, 25.274, 25.441, 24.782, 24.723, 62.767, 62.767, 25.030, 25.221, 25.138, 25.259, 24.782, 24.723, 62.767, 62.767
2025-08-16 13:36:55.701, 25.199, 25.353, 25.272, 25.438, 24.781, 24.723, 62.767, 62.767, 25.028, 25.219, 25.136, 25.256, 24.781, 24.723, 62.767, 62.767
2025-08-16 13:36:56.702, 25.196, 25.351, 25.269, 25.435, 24.781, 24.723, 62.767, 62.767, 25.025, 25.217, 25.133, 25.253, 24.781, 24.723, 62.767, 62.767
2025-08-16 13:36:57.702, 25.193, 25.349, 25.268, 25.433, 24.781, 24.724, 62.767, 62.767, 25.022, 25.215, 25.132, 25.251, 24.781, 24.724, 62.767, 62.767
2025-08-16 13:36:58.703, 25.191, 25.346, 25.265, 25.430, 24.780, 24.725, 62.767, 62.767, 25.020, 25.212, 25.129, 25.248, 24.780, 24.725, 62.767, 62.767
2025-08-16 13:36:59.703, 25.189, 25.344, 25.261, 25.427, 24.780, 24.726, 62.767, 62.767, 25.018, 25.210, 25.125, 25.245, 24.780, 24.726, 62.767, 62.767
2025-08-16 13:37:00.704, 25.186, 25.341, 25.259, 25.424, 24.779, 24.725, 62.767, 62.767, 25.015, 25.207, 25.123, 25.242, 24.779, 24.725, 62.767, 62.767
2025-08-16 13:37:01.704, 25.183, 25.340, 25.256, 25.422, 24.779, 24.725, 62.767, 62.767, 25.012, 25.206, 25.120, 25.240, 24.779, 24.725, 62.767, 62.767
2025-08-16 13:37:02.705, 25.180, 25.337, 25.255, 25.419, 24.779, 24.725, 62.767, 62.767, 25.009, 25.203, 25.119, 25.237, 24.779, 24.725, 62.767, 62.767
2025-08-16 13:37:03.706, 25.179, 25.335, 25.253, 25.417, 24.779, 24.725, 62.767, 62.767, 25.008, 25.201, 25.117, 25.235, 24.779, 24.725, 62.767, 62.767
2025-08-16 13:37:04.706, 25.176, 25.333, 25.250, 25.415, 24.780, 24.725, 62.767, 62.767, 25.005, 25.199, 25.114, 25.233, 24.780, 24.725, 62.767, 62.767
2025-08-16 13:37:05.707, 25.173, 25.329, 25.247, 25.413, 24.779, 24.726, 62.767, 62.767, 25.002, 25.195, 25.111, 25.231, 24.779, 24.726, 62.767, 62.767
2025-08-16 13:37:06.707, 25.171, 25.327, 25.245, 25.410, 24.779, 24.727, 62.767, 62.767, 25.000, 25.193, 25.109, 25.228, 24.779, 24.727, 62.767, 62.767
2025-08-16 13:37:07.707, 25.168, 25.325, 25.243, 25.408, 24.779, 24.726, 62.767, 62.767, 24.997, 25.191, 25.107, 25.226, 24.779, 24.726, 62.767, 62.767
